412860	412860
413110	413110
413170	413170
413460	413460
414130	414130
414460	414460
414530	414530
414870	414870
415010	415010
415270	415270
415500	415500
415660	415660
415860	415860
415890	415890
416020	416020
416070	416070
416090	416090
416130	416130
416260	416260
416350	416350
416670	416670
417730	417730
417760	417760
418050	418050
418110	418110
418210	418210
418280	418280
418310	418310
418970	418970
419000	419000
419160	419160
419500	419500
419590	419590
420040	420040
420380	420380
420600	420600
420910	420910
420920	420920
421010	421010
421020	421020
421110	421110
421180	421180
421600	421600
421650	421650
421900	421900
421910	421910
422270	422270
422420	422420
422590	422590
422810	422810
422940	422940
423460	423460
423840	423840
424020	424020
424310	424310
425040	425040
425310	425310
425720	425720
426240	426240
426250	426250
426750	426750
427040	427040
427480	427480
427840	427840
427920	427920
428420	428420
428440	428440
428760	428760
429020	429020
429180	429180
430440	430440
430930	430930
431000	431000
431220	431220
431360	431360
431870	431870
432080	432080
432180	432180
432260	432260
432290	432290
432590	432590
432610	432610
432760	432760
432790	432790
433300	433300
433320	433320
433960	433960
434120	434120
434280	434280
434330	434330
434410	434410
434710	434710
434740	434740
434930	434930
435020	435020
435210	435210
435360	435360
435460	435460
435600	435600
436060	436060
436070	436070
436220	436220
436300	436300
436350	436350
436410	436410
436560	436560
436680	436680
436820	436820
437170	437170
437210	437210
437220	437220
437400	437400
437510	437510
438160	438160
438600	438600
438740	438740
439350	439350
439370	439370
439400	439400
439970	439970
440020	440020
440100	440100
440120	440120
440260	440260
440280	440280
440330	440330
440870	440870
441020	441020
441550	441550
441920	441920
442080	442080
442110	442110
442180	442180
443080	443080
443630	443630
443890	443890
443900	443900
443910	443910
444240	444240
444320	444320
444460	444460
444650	444650
444860	444860
444950	444950
445730	445730
445840	445840
445860	445860
446030	446030
446150	446150
446270	446270
446560	446560
447500	447500
448450	448450
448520	448520
448640	448640
448870	448870
449100	449100
449230	449230
449470	449470
449830	449830
449840	449840
450670	450670
450840	450840
451070	451070
451180	451180
451230	451230
451520	451520
451910	451910
452540	452540
453000	453000
453500	453500
453680	453680
453800	453800
454080	454080
454350	454350
454370	454370
454430	454430
454560	454560
454600	454600
454680	454680
454910	454910
454940	454940
455000	455000
455290	455290
455340	455340
455700	455700
455720	455720
456000	456000
456210	456210
456610	456610
456720	456720
456740	456740
457230	457230
457330	457330
457590	457590
457790	457790
457880	457880
458040	458040
458190	458190
458680	458680
458960	458960
459200	459200
459430	459430
459440	459440
459550	459550
460570	460570
460590	460590
461000	461000
461490	461490
461680	461680
461870	461870
461910	461910
462440	462440
462950	462950
463000	463000
463470	463470
463700	463700
464000	464000
464020	464020
464470	464470
464780	464780
464820	464820
464830	464830
464920	464920
465430	465430
465650	465650
465710	465710
466220	466220
466240	466240
466830	466830
467010	467010
467060	467060
467120	467120
467430	467430
467570	467570
467690	467690
467990	467990
468000	468000
468250	468250
468540	468540
469560	469560
469830	469830
469930	469930
470030	470030
471210	471210
471230	471230
471270	471270
471640	471640
472690	472690
473050	473050
473780	473780
473800	473800
473900	473900
474730	474730
474780	474780
474870	474870
475250	475250
475470	475470
475990	475990
476360	476360
476930	476930
477270	477270
477970	477970
478020	478020
479020	479020
482730	482730
482750	482750
483260	483260
484990	484990
485120	485120
485270	485270
485590	485590
485780	485780
486160	486160
486540	486540
486840	486840
486880	486880
487070	487070
487620	487620
487730	487730
488070	488070
488300	488300
488350	488350
488460	488460
488510	488510
488680	488680
489400	489400
489460	489460
489700	489700
489890	489890
490380	490380
490490	490490
491670	491670
491770	491770
492340	492340
492660	492660
492760	492760
492800	492800
493370	493370
493770	493770
494160	494160
494320	494320
494370	494370
495060	495060
495310	495310
495770	495770
496440	496440
496480	496480
496510	496510
497270	497270
497440	497440
497560	497560
497570	497570
497630	497630
497960	497960
498070	498070
498080	498080
498300	498300
498390	498390
498550	498550
498710	498710
498970	498970
499070	499070
499280	499280
499390	499390
499450	499450
499470	499470
499510	499510
500930	500930
501210	501210
501430	501430
501680	501680
501740	501740
501870	501870
501910	501910
502020	502020
502950	502950
503200	503200
503280	503280
503300	503300
503410	503410
503530	503530
503920	503920
504050	504050
504240	504240
504360	504360
504670	504670
504730	504730
504810	504810
505020	505020
505120	505120
505140	505140
505220	505220
505670	505670
505700	505700
506140	506140
506560	506560
506570	506570
506630	506630
506660	506660
507300	507300
507360	507360
508190	508190
508220	508220
508380	508380
508450	508450
508460	508460
508590	508590
509380	509380
509420	509420
509840	509840
510190	510190
510230	510230
510330	510330
510340	510340
510510	510510
510630	510630
510830	510830
511370	511370
511440	511440
511670	511670
511750	511750
511760	511760
512600	512600
512610	512610
512710	512710
513050	513050
513140	513140
513160	513160
513190	513190
513300	513300
513440	513440
513640	513640
513650	513650
513680	513680
513970	513970
514500	514500
514540	514540
514550	514550
514870	514870
514930	514930
514970	514970
515220	515220
515740	515740
515980	515980
516410	516410
516450	516450
516510	516510
516530	516530
516730	516730
516950	516950
517020	517020
517070	517070
517110	517110
517140	517140
517530	517530
517700	517700
517860	517860
518160	518160
518320	518320
518720	518720
519930	519930
520400	520400
520530	520530
520820	520820
521420	521420
521450	521450
522030	522030
522280	522280
523190	523190
523210	523210
523420	523420
523550	523550
523810	523810
524110	524110
524930	524930
524970	524970
525530	525530
525610	525610
525630	525630
525660	525660
525860	525860
526270	526270
526310	526310
526440	526440
526580	526580
526600	526600
526680	526680
526840	526840
526920	526920
527100	527100
527140	527140
527270	527270
527290	527290
527300	527300
527730	527730
528960	528960
529000	529000
529070	529070
529480	529480
529730	529730
530220	530220
530350	530350
530550	530550
530560	530560
530680	530680
530700	530700
530740	530740
531530	531530
531800	531800
532090	532090
532230	532230
532820	532820
532950	532950
533320	533320
533690	533690
533930	533930
533990	533990
534050	534050
534360	534360
534740	534740
534750	534750
534820	534820
535010	535010
535160	535160
535230	535230
535370	535370
535850	535850
536020	536020
536670	536670
536900	536900
536930	536930
537100	537100
537710	537710
537740	537740
537960	537960
538510	538510
538870	538870
539130	539130
539190	539190
539380	539380
539640	539640
539650	539650
540050	540050
540160	540160
540390	540390
541270	541270
541330	541330
541960	541960
542360	542360
542530	542530
543280	543280
543360	543360
543960	543960
544190	544190
544270	544270
544290	544290
544610	544610
545230	545230
545240	545240
545270	545270
545650	545650
546810	546810
546830	546830
547010	547010
547410	547410
547470	547470
547810	547810
547860	547860
548270	548270
548290	548290
